base_rank,base_cfg_id,variant_idx,variant_id,stop_tag,stop_loss_pct,reentry_mode,reentry_param,cagr,sharpe,max_drawdown,calmar,sortino,volatility,n_switches,n_stops,avg_bars_stopped,longest_stop_bars,delta_cagr,delta_mdd,effectiveness,base_filter,base_lookback,base_threshold_pct,base_buy_leverage,base_sell_leverage
10,EMA_N150_th2_bL2_sL0,41,10_EMA_N150_th2_bL2_sL0_sl40_rec10,sl40_rec10,0.4,recovery_trigger,0.1,0.19718306662320417,0.7537345918856408,0.4597895015776556,0.4288550868312968,1.0372446350413487,0.29830123095177036,42,2,23.0,24,-0.0184749798402295,-0.02445858362793779,-1.3238760658714723,EMA,150,0.02,2.0,0.0
10,EMA_N150_th2_bL2_sL0,42,10_EMA_N150_th2_bL2_sL0_sl40_rec15,sl40_rec15,0.4,recovery_trigger,0.15,0.1834585240638924,0.7172026881890458,0.5104849705510744,0.3593808528110961,0.9842500104800214,0.29679112595084783,42,2,47.0,55,-0.03219952239954127,-0.07515405260135666,-2.3340114076483114,EMA,150,0.02,2.0,0.0
11,SMA_N200_th0_bL3_sL0,0,11_SMA_N200_th0_bL3_sL0_baseline,baseline,,—,,0.2958405241901898,0.8032742583598828,0.5695991406526417,0.5193837263364167,1.1066341284186143,0.4509353198768851,86,0,,0,0.0,0.0,0.0,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,1,11_SMA_N200_th0_bL3_sL0_sl15_next,sl15_next,0.15,next_signal,,0.16592844984651967,0.6985163471821035,0.4953329211497282,0.3349836902852721,0.9747597717089755,0.2742784567801655,86,19,114.21052631578948,562,-0.12991207434367014,0.07426621950291351,0.5716652580456012,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,2,11_SMA_N200_th0_bL3_sL0_sl15_cool21,sl15_cool21,0.15,time_cooldown,21.0,0.2825451083105819,0.8622134575004813,0.426332191242621,0.6627346330265466,1.1965997528415742,0.3680796713840984,112,37,21.0,21,-0.01329541587960792,0.14326694941002072,10.775665139573329,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,3,11_SMA_N200_th0_bL3_sL0_sl15_cool63,sl15_cool63,0.15,time_cooldown,63.0,0.21291662097434982,0.7761353235041163,0.42131381522821726,0.5053634921964691,1.0740443093072256,0.3123084891435109,63,26,63.0,63,-0.08292390321583998,0.14828532542442446,1.788209667825902,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,4,11_SMA_N200_th0_bL3_sL0_sl15_cool126,sl15_cool126,0.15,time_cooldown,126.0,0.03894589667830539,0.279820333763413,0.5051460453175584,0.07709829076029326,0.3780372190388069,0.24607933441995025,47,20,126.0,126,-0.2568946275118844,0.06445309533508337,0.25089312283146775,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,5,11_SMA_N200_th0_bL3_sL0_sl15_rec5,sl15_rec5,0.15,recovery_trigger,0.05,0.22697381086438817,0.7260227931320214,0.5136089982102476,0.4419194594629661,0.9954793044993074,0.3855289260413641,126,42,14.404761904761905,40,-0.06886671332580163,0.055990142442394086,0.8130218466722848,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,6,11_SMA_N200_th0_bL3_sL0_sl15_rec10,sl15_rec10,0.15,recovery_trigger,0.1,0.1910571379791366,0.6949826277153816,0.5188826808833537,0.36820873969791795,0.9581908855715862,0.33157134643220915,78,31,43.45161290322581,99,-0.10478338621105321,0.05071645976928807,0.48401241459343275,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,7,11_SMA_N200_th0_bL3_sL0_sl15_rec15,sl15_rec15,0.15,recovery_trigger,0.15,0.1255150647203176,0.5522441770967099,0.5942771757316111,0.21120626846521026,0.7580307199279269,0.29245527588637193,60,24,82.91666666666667,215,-0.1703254594698722,-0.024678035078969374,-0.14488752976670827,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,8,11_SMA_N200_th0_bL3_sL0_sl20_next,sl20_next,0.2,next_signal,,0.12184582698002644,0.547113953154743,0.5687447338726604,0.2142364047054319,0.7399037624682844,0.28622375178090254,84,14,135.71428571428572,511,-0.17399469721016336,0.000854406779981276,0.004910533445448983,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,9,11_SMA_N200_th0_bL3_sL0_sl20_cool21,sl20_cool21,0.2,time_cooldown,21.0,0.17075716454280743,0.6031517430888201,0.5256017137708477,0.3248793907419683,0.8215865313292562,0.3873573375997657,95,30,21.0,21,-0.12508335964738238,0.04399742688179398,0.35174484444473997,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,10,11_SMA_N200_th0_bL3_sL0_sl20_cool63,sl20_cool63,0.2,time_cooldown,63.0,0.1140421988950251,0.4957461607339716,0.570823316907061,0.19978545990894228,0.6651367454862138,0.32806815167341263,64,23,63.0,63,-0.1817983252951647,-0.0012241762544192847,-0.006733704793109247,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,11,11_SMA_N200_th0_bL3_sL0_sl20_cool126,sl20_cool126,0.2,time_cooldown,126.0,0.02363251588156734,0.2252723749038025,0.6871911143323521,0.03439001958651308,0.297364049542223,0.2777043502841132,51,18,126.0,126,-0.27220800830862246,-0.11759197367971042,-0.43199307180701185,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,12,11_SMA_N200_th0_bL3_sL0_sl20_rec5,sl20_rec5,0.2,recovery_trigger,0.05,0.1816965644148485,0.6156671251718541,0.5499151762228651,0.33040834708880995,0.8343494594005803,0.40927160377519106,110,34,11.676470588235293,25,-0.11414395977534131,0.0196839644297766,0.1724485857028149,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,13,11_SMA_N200_th0_bL3_sL0_sl20_rec10,sl20_rec10,0.2,recovery_trigger,0.1,0.12121272429987817,0.4993179856613736,0.6723184952611212,0.18029062885262506,0.6743837368024463,0.362602797551089,76,28,37.642857142857146,96,-0.17462779989031163,-0.10271935460847947,-0.588218798341388,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,14,11_SMA_N200_th0_bL3_sL0_sl20_rec15,sl20_rec15,0.2,recovery_trigger,0.15,0.08054563609264576,0.40234409602137183,0.5558177528894871,0.14491375216771926,0.5427268471622197,0.3282933105865876,62,22,71.68181818181819,148,-0.21529488809754405,0.013781387763154629,0.06401168130341614,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,15,11_SMA_N200_th0_bL3_sL0_sl25_next,sl25_next,0.25,next_signal,,0.2010577906664932,0.7014210562904264,0.5549673484439646,0.3622876034603217,0.9612809885184769,0.3494353659693239,86,14,95.21428571428571,374,-0.0947827335236966,0.014631792208677163,0.15437191632607933,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,16,11_SMA_N200_th0_bL3_sL0_sl25_cool21,sl25_cool21,0.25,time_cooldown,21.0,0.26070854671137167,0.7723361122845285,0.5903610665861063,0.441608638284663,1.0662538750897932,0.41015444954238833,75,19,21.0,21,-0.03513197747881813,-0.020761925933464598,-0.5909694649548957,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,17,11_SMA_N200_th0_bL3_sL0_sl25_cool63,sl25_cool63,0.25,time_cooldown,63.0,0.1703596565765475,0.6177403115508958,0.6463118189152779,0.2635874071782667,0.8445264062168528,0.3620463413504929,57,17,63.0,63,-0.1254808676136423,-0.07671267826263617,-0.6113496003138565,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,18,11_SMA_N200_th0_bL3_sL0_sl25_cool126,sl25_cool126,0.25,time_cooldown,126.0,0.1164348752070814,0.5073736275572517,0.577908262470663,0.20147639819043445,0.6895097210969029,0.3180050099793538,53,14,126.0,126,-0.1794056489831084,-0.008309121818021237,-0.04631471676125185,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,19,11_SMA_N200_th0_bL3_sL0_sl25_rec5,sl25_rec5,0.25,recovery_trigger,0.05,0.24214560365381188,0.7239557589800796,0.5524111080459662,0.438343111003595,0.9910662088913582,0.4275570216930557,92,21,11.333333333333334,27,-0.05369492053637792,0.017188032606675563,0.3201053737481704,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,20,11_SMA_N200_th0_bL3_sL0_sl25_rec10,sl25_rec10,0.25,recovery_trigger,0.1,0.24265990959393013,0.7473995653442833,0.5879026139585003,0.4127552826479852,1.0332295114853642,0.39760249731726593,66,18,34.888888888888886,85,-0.05318061459625967,-0.018303473305858575,-0.3441756633468073,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,21,11_SMA_N200_th0_bL3_sL0_sl25_rec15,sl25_rec15,0.25,recovery_trigger,0.15,0.1583116660188857,0.5824923794571509,0.6769864804698384,0.2338476034396065,0.7975998130884908,0.3733448834320203,62,17,58.470588235294116,109,-0.1375288581713041,-0.10738733981719673,-0.7808349552603461,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,22,11_SMA_N200_th0_bL3_sL0_sl30_next,sl30_next,0.3,next_signal,,0.17000643124288173,0.6243720678749101,0.626074602201125,0.27154340815803857,0.8557874118354287,0.3519251952369828,82,9,122.66666666666667,353,-0.12583409294730807,-0.05647546154848326,-0.4488089056447673,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,23,11_SMA_N200_th0_bL3_sL0_sl30_cool21,sl30_cool21,0.3,time_cooldown,21.0,0.24168295650370863,0.7252826381224132,0.5871761133104683,0.41160215993990756,0.9970779184075762,0.42380881279311355,82,14,21.0,21,-0.05415756768648117,-0.01757697265782654,-0.3245524754652914,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,24,11_SMA_N200_th0_bL3_sL0_sl30_cool63,sl30_cool63,0.3,time_cooldown,63.0,0.1326900333300911,0.5195721448257886,0.5804988746672055,0.22857931189989136,0.7009160887380813,0.3831272746213284,76,14,63.0,63,-0.1631504908600987,-0.010899734014563789,-0.06680785302638344,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,25,11_SMA_N200_th0_bL3_sL0_sl30_cool126,sl30_cool126,0.3,time_cooldown,126.0,0.0966068191877103,0.44117048713623125,0.6774860769726648,0.14259602148489348,0.5941691595031319,0.34938580046179557,54,11,126.0,126,-0.1992337050024795,-0.10788693632002311,-0.5415094615576237,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,26,11_SMA_N200_th0_bL3_sL0_sl30_rec5,sl30_rec5,0.3,recovery_trigger,0.05,0.22080364915916162,0.6779223948833373,0.648826799893629,0.34031215910834905,0.9227314922657464,0.43771289443092865,96,16,8.0625,20,-0.07503687503102818,-0.07922765924098729,-1.0558496633585313,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,27,11_SMA_N200_th0_bL3_sL0_sl30_rec10,sl30_rec10,0.3,recovery_trigger,0.1,0.21772309425230563,0.6826212302001053,0.5611003155550133,0.388028821614446,0.9344564736629496,0.4184527270697309,80,14,27.642857142857142,72,-0.07811742993788418,0.008498825097628449,0.10879550318522219,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,28,11_SMA_N200_th0_bL3_sL0_sl30_rec15,sl30_rec15,0.3,recovery_trigger,0.15,0.1419179815025664,0.5341956238378687,0.6432103629891692,0.22064007309060737,0.7251673330691505,0.40074831743424616,78,14,50.57142857142857,96,-0.1539225426876234,-0.0736112223365275,-0.47823548813065725,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,29,11_SMA_N200_th0_bL3_sL0_sl35_next,sl35_next,0.35,next_signal,,0.16673753413040537,0.6049466906948979,0.6000552420128288,0.2778703066922639,0.8202391935172221,0.36937023691713633,84,6,148.33333333333334,511,-0.12910299005978443,-0.03045610136018706,-0.2359054685416936,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,30,11_SMA_N200_th0_bL3_sL0_sl35_cool21,sl35_cool21,0.35,time_cooldown,21.0,0.31350780182431426,0.8462823642325636,0.5141621854854764,0.6097449611707587,1.1690674592317496,0.4359451733505123,80,7,21.0,21,0.017667277634124456,0.05543695516716529,3.1378323426631654,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,31,11_SMA_N200_th0_bL3_sL0_sl35_cool63,sl35_cool63,0.35,time_cooldown,63.0,0.2821158738404972,0.8105265497218546,0.45249540087701867,0.6234668314721102,1.1178696614797339,0.41337170069366824,64,7,63.0,63,-0.013724650349692613,0.11710373977562305,8.532365983243121,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,32,11_SMA_N200_th0_bL3_sL0_sl35_cool126,sl35_cool126,0.35,time_cooldown,126.0,0.16203352788738057,0.5855039455172352,0.571445667780325,0.28355019037377577,0.801029749829236,0.38388405114060575,54,7,126.0,126,-0.13380699630280923,-0.001846527127683295,-0.013799929590412065,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,33,11_SMA_N200_th0_bL3_sL0_sl35_rec5,sl35_rec5,0.35,recovery_trigger,0.05,0.26542990635587804,0.7529941108343003,0.6119464255327834,0.43374696751400227,1.0316668905016866,0.4475534502985173,88,8,8.875,23,-0.03041061783431176,-0.04234728488014172,-1.3925164266923256,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,34,11_SMA_N200_th0_bL3_sL0_sl35_rec10,sl35_rec10,0.35,recovery_trigger,0.1,0.30696491075232046,0.8352259830700618,0.509435247599331,0.6025592304397187,1.1556616405890592,0.43537341454304695,74,7,27.428571428571427,56,0.011124386562130661,0.06016389305331071,5.408288602458227,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,35,11_SMA_N200_th0_bL3_sL0_sl35_rec15,sl35_rec15,0.35,recovery_trigger,0.15,0.2749636352812119,0.7871396043336434,0.5480837814438757,0.5016817585020411,1.085470054085773,0.4245068550188946,74,7,47.57142857142857,76,-0.020876888908977875,0.021515359208766016,1.0305826362621289,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,36,11_SMA_N200_th0_bL3_sL0_sl40_next,sl40_next,0.4,next_signal,,0.3158607312597981,0.8384522007279315,0.5695991406526412,0.5545316148087722,1.1582323024122032,0.44947602043029095,82,5,14.0,32,0.020020207069608276,5.551115123125783e-16,2.7727560977891516e-14,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,37,11_SMA_N200_th0_bL3_sL0_sl40_cool21,sl40_cool21,0.4,time_cooldown,21.0,0.33291525762617,0.8696608415931107,0.5408633772042385,0.6155256052776819,1.2058174489416327,0.4466031838118956,70,5,21.0,21,0.03707473343598022,0.02873576344840323,0.7750767378549995,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,38,11_SMA_N200_th0_bL3_sL0_sl40_cool63,sl40_cool63,0.4,time_cooldown,63.0,0.2633260557183539,0.7560003780208119,0.53294560860187,0.49409555397062693,1.0418030948674482,0.43739871606443265,64,5,63.0,63,-0.03251446847183592,0.03665353205077171,1.1272991309244698,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,39,11_SMA_N200_th0_bL3_sL0_sl40_cool126,sl40_cool126,0.4,time_cooldown,126.0,0.22440685260066107,0.6955872617561302,0.588241761312101,0.38148745526008043,0.9577968338176558,0.41858145136144675,62,5,126.0,126,-0.07143367158952874,-0.01864262065945932,-0.2609780548112284,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,40,11_SMA_N200_th0_bL3_sL0_sl40_rec5,sl40_rec5,0.4,recovery_trigger,0.05,0.3234950631319,0.8517730166016763,0.5507692734609577,0.5873513260808867,1.1769620115742387,0.44899774433554407,74,5,11.8,17,0.027654538941710216,0.018829867191684002,0.6808960811595264,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,41,11_SMA_N200_th0_bL3_sL0_sl40_rec10,sl40_rec10,0.4,recovery_trigger,0.1,0.3225002508393422,0.8522967809739612,0.5408633772042388,0.5962693434825794,1.18116252008813,0.44636264495071043,70,5,26.2,42,0.026659726649152393,0.028735763448402896,1.0778716461189413,SMA,200,0.0,3.0,0.0
11,SMA_N200_th0_bL3_sL0,42,11_SMA_N200_th0_bL3_sL0_sl40_rec15,sl40_rec15,0.4,recovery_trigger,0.15,0.29982786455110566,0.8139859792908358,0.5408633772042386,0.5543504648085756,1.1269310283300582,0.44579476592659234,70,5,37.8,51,0.003987340360915859,0.028735763448403118,7.206749574245714,SMA,200,0.0,3.0,0.0
12,SMA_N150_th0_bL1_sL0,0,12_SMA_N150_th0_bL1_sL0_baseline,baseline,,—,,0.13848273938598066,0.943413925884599,0.2234334897730807,0.6197940135412282,1.3168025993550825,0.14933436895981522,98,0,,0,0.0,0.0,0.0,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,1,12_SMA_N150_th0_bL1_sL0_sl15_next,sl15_next,0.15,next_signal,,0.12683513079681275,0.90763825287937,0.22244497842481242,0.5701865319458479,1.260515123210637,0.14284241919140123,96,4,61.0,194,-0.011647608589167913,0.0009885113482682728,0.0848681805111113,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,2,12_SMA_N150_th0_bL1_sL0_sl15_cool21,sl15_cool21,0.15,time_cooldown,21.0,0.13672370443548232,0.9469245529313188,0.24164035277536428,0.5658148685231582,1.3209642999220348,0.14674125133335145,100,4,21.0,21,-0.0017590349504983394,-0.01820686300228358,-10.35048393843768,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,3,12_SMA_N150_th0_bL1_sL0_sl15_cool63,sl15_cool63,0.15,time_cooldown,63.0,0.1143934949985621,0.8326675400427531,0.2883317126144185,0.396742675168509,1.1496287349164365,0.14227165524401203,96,4,63.0,63,-0.02408924438741855,-0.06489822284133778,-2.69407465828331,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,4,12_SMA_N150_th0_bL1_sL0_sl15_cool126,sl15_cool126,0.15,time_cooldown,126.0,0.10168970272223898,0.7736740509393865,0.240297089621421,0.42318324738117835,1.0679336470458276,0.1374141033651013,86,3,126.0,126,-0.036793036663741674,-0.016863599848340294,-0.45833672285492044,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,5,12_SMA_N150_th0_bL1_sL0_sl15_rec5,sl15_rec5,0.15,recovery_trigger,0.05,0.1266741805985181,0.8802722371922619,0.2640427558248576,0.47974874448948124,1.2224302303607448,0.14797009232641392,102,4,6.75,16,-0.011808558787462564,-0.04060926605177689,-3.4389688684865374,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,6,12_SMA_N150_th0_bL1_sL0_sl15_rec10,sl15_rec10,0.15,recovery_trigger,0.1,0.12393516677350513,0.8792043097424826,0.29359426078520773,0.42213075433438246,1.220503845946471,0.14486139198785097,96,4,44.25,71,-0.014547572612475523,-0.07016077101212703,-4.822850717511418,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,7,12_SMA_N150_th0_bL1_sL0_sl15_rec15,sl15_rec15,0.15,recovery_trigger,0.15,0.13105113862591833,0.9341669040059591,0.1856286373003808,0.7059855662995242,1.2974683050326892,0.14277463964790452,82,3,106.0,220,-0.007431600760062329,0.03780485247269991,5.087040288259892,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,8,12_SMA_N150_th0_bL1_sL0_sl20_next,sl20_next,0.2,next_signal,,0.13943801979690096,0.9495719670828707,0.22343348977308128,0.6240694711366411,1.3253620444729346,0.14923365854863793,96,2,15.5,22,0.0009552804109203006,-5.828670879282072e-16,-5.828670879282072e-13,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,9,12_SMA_N150_th0_bL1_sL0_sl20_cool21,sl20_cool21,0.2,time_cooldown,21.0,0.13721139929326664,0.9377277382187248,0.22343348977308075,0.6141039977159138,1.3070383116624937,0.14899466094880376,96,2,21.0,21,-0.0012713400927140128,-5.551115123125783e-17,-4.366349456718111e-14,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,10,12_SMA_N150_th0_bL1_sL0_sl20_cool63,sl20_cool63,0.2,time_cooldown,63.0,0.1220232478337937,0.8604854074520101,0.26191172641016086,0.4658945573238748,1.1926175176574263,0.14627478330565505,96,2,63.0,63,-0.016459491552186956,-0.038478236637080165,-2.337753661167474,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,11,12_SMA_N150_th0_bL1_sL0_sl20_cool126,sl20_cool126,0.2,time_cooldown,126.0,0.10958692071877674,0.8061543072160204,0.2607041602740777,0.4203497197880089,1.120769144163937,0.14143171477783403,96,2,126.0,126,-0.02889581866720392,-0.03727067050099703,-1.289829193982947,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,12,12_SMA_N150_th0_bL1_sL0_sl20_rec5,sl20_rec5,0.2,recovery_trigger,0.05,0.1372323575019534,0.9376572522419606,0.22343348977308097,0.6141977983753759,1.3069579858001479,0.14903135555682748,96,2,6.0,10,-0.001250381884027263,-2.7755575615628914e-16,-2.2197678941279142e-13,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,13,12_SMA_N150_th0_bL1_sL0_sl20_rec10,sl20_rec10,0.2,recovery_trigger,0.1,0.13418265511249117,0.923263176722474,0.23449881983367346,0.5722103642468859,1.2861557992482502,0.14833301756823505,96,2,44.0,77,-0.004300084273489491,-0.011065330060592765,-2.5732821397970698,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,14,12_SMA_N150_th0_bL1_sL0_sl20_rec15,sl20_rec15,0.2,recovery_trigger,0.15,0.1307566686298378,0.9050741041710966,0.24079526110245142,0.5430201077512262,1.260569720003646,0.14789939290308524,96,2,59.5,101,-0.007726070756142844,-0.017361771329370723,-2.24716701119605,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,15,12_SMA_N150_th0_bL1_sL0_sl25_next,sl25_next,0.25,next_signal,,0.13848273938598066,0.943413925884599,0.2234334897730807,0.6197940135412282,1.3168025993550825,0.14933436895981522,98,0,,0,0.0,0.0,0.0,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,16,12_SMA_N150_th0_bL1_sL0_sl25_cool21,sl25_cool21,0.25,time_cooldown,21.0,0.13848273938598066,0.943413925884599,0.2234334897730807,0.6197940135412282,1.3168025993550825,0.14933436895981522,98,0,,0,0.0,0.0,0.0,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,17,12_SMA_N150_th0_bL1_sL0_sl25_cool63,sl25_cool63,0.25,time_cooldown,63.0,0.13848273938598066,0.943413925884599,0.2234334897730807,0.6197940135412282,1.3168025993550825,0.14933436895981522,98,0,,0,0.0,0.0,0.0,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,18,12_SMA_N150_th0_bL1_sL0_sl25_cool126,sl25_cool126,0.25,time_cooldown,126.0,0.13848273938598066,0.943413925884599,0.2234334897730807,0.6197940135412282,1.3168025993550825,0.14933436895981522,98,0,,0,0.0,0.0,0.0,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,19,12_SMA_N150_th0_bL1_sL0_sl25_rec5,sl25_rec5,0.25,recovery_trigger,0.05,0.13848273938598066,0.943413925884599,0.2234334897730807,0.6197940135412282,1.3168025993550825,0.14933436895981522,98,0,,0,0.0,0.0,0.0,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,20,12_SMA_N150_th0_bL1_sL0_sl25_rec10,sl25_rec10,0.25,recovery_trigger,0.1,0.13848273938598066,0.943413925884599,0.2234334897730807,0.6197940135412282,1.3168025993550825,0.14933436895981522,98,0,,0,0.0,0.0,0.0,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,21,12_SMA_N150_th0_bL1_sL0_sl25_rec15,sl25_rec15,0.25,recovery_trigger,0.15,0.13848273938598066,0.943413925884599,0.2234334897730807,0.6197940135412282,1.3168025993550825,0.14933436895981522,98,0,,0,0.0,0.0,0.0,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,22,12_SMA_N150_th0_bL1_sL0_sl30_next,sl30_next,0.3,next_signal,,0.13848273938598066,0.943413925884599,0.2234334897730807,0.6197940135412282,1.3168025993550825,0.14933436895981522,98,0,,0,0.0,0.0,0.0,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,23,12_SMA_N150_th0_bL1_sL0_sl30_cool21,sl30_cool21,0.3,time_cooldown,21.0,0.13848273938598066,0.943413925884599,0.2234334897730807,0.6197940135412282,1.3168025993550825,0.14933436895981522,98,0,,0,0.0,0.0,0.0,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,24,12_SMA_N150_th0_bL1_sL0_sl30_cool63,sl30_cool63,0.3,time_cooldown,63.0,0.13848273938598066,0.943413925884599,0.2234334897730807,0.6197940135412282,1.3168025993550825,0.14933436895981522,98,0,,0,0.0,0.0,0.0,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,25,12_SMA_N150_th0_bL1_sL0_sl30_cool126,sl30_cool126,0.3,time_cooldown,126.0,0.13848273938598066,0.943413925884599,0.2234334897730807,0.6197940135412282,1.3168025993550825,0.14933436895981522,98,0,,0,0.0,0.0,0.0,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,26,12_SMA_N150_th0_bL1_sL0_sl30_rec5,sl30_rec5,0.3,recovery_trigger,0.05,0.13848273938598066,0.943413925884599,0.2234334897730807,0.6197940135412282,1.3168025993550825,0.14933436895981522,98,0,,0,0.0,0.0,0.0,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,27,12_SMA_N150_th0_bL1_sL0_sl30_rec10,sl30_rec10,0.3,recovery_trigger,0.1,0.13848273938598066,0.943413925884599,0.2234334897730807,0.6197940135412282,1.3168025993550825,0.14933436895981522,98,0,,0,0.0,0.0,0.0,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,28,12_SMA_N150_th0_bL1_sL0_sl30_rec15,sl30_rec15,0.3,recovery_trigger,0.15,0.13848273938598066,0.943413925884599,0.2234334897730807,0.6197940135412282,1.3168025993550825,0.14933436895981522,98,0,,0,0.0,0.0,0.0,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,29,12_SMA_N150_th0_bL1_sL0_sl35_next,sl35_next,0.35,next_signal,,0.13848273938598066,0.943413925884599,0.2234334897730807,0.6197940135412282,1.3168025993550825,0.14933436895981522,98,0,,0,0.0,0.0,0.0,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,30,12_SMA_N150_th0_bL1_sL0_sl35_cool21,sl35_cool21,0.35,time_cooldown,21.0,0.13848273938598066,0.943413925884599,0.2234334897730807,0.6197940135412282,1.3168025993550825,0.14933436895981522,98,0,,0,0.0,0.0,0.0,SMA,150,0.0,1.0,0.0
12,SMA_N150_th0_bL1_sL0,31,12_SMA_N150_th0_bL1_sL0_sl35_cool63,sl35_cool63,0.35,time_cooldown,63.0,0.13848273938598066,0.943413925884599,0.2234334897730807,0.6197940135412282,1.3168025993550825,0.14933436895981522,98,0,,0,0.0,0.0,0.0,SMA,150,0.0,1.0,0.0
