date,LETF_vs_QQQ,LETF_vs_GLD,QQQ_vs_GLD
2016-06-28,0.45865622500064734,-0.46424416871246066,-0.20849336137386193
2016-06-29,0.43657383129466587,-0.4265766428453182,-0.20679481726811483
2016-06-30,0.41110292761620404,-0.3940201421274909,-0.19051168226009088
2016-07-01,0.4069838604122731,-0.39276154480341813,-0.19739356316626275
2016-07-05,0.3701498520961506,-0.3821921206510927,-0.16540023487797625
2016-07-06,0.3214130153237258,-0.36425089557178775,-0.13813649640723913
2016-07-07,0.2433922054216532,-0.335491342033617,-0.07224018119683853
2016-07-08,0.32907465853999346,-0.3049404615520534,-0.03762834479120546
2016-07-11,0.3267760043124135,-0.3018897484913504,-0.0406408974498124
2016-07-12,0.312822604533229,-0.32096685386225887,-0.07216986313170143
2016-07-13,0.26979617267910044,-0.3044683081450687,-0.02529917992488577
2016-07-14,0.2820802326490918,-0.3203698065345759,-0.050062387361802296
2016-07-15,0.28162445920092904,-0.31455775139078274,-0.039620862035194285
2016-07-18,0.2674247118227411,-0.3128873581704073,-0.03185096495690608
2016-07-19,0.2857746706748283,-0.32762218197327503,0.008136565279009533
2016-07-20,0.2885820717081228,-0.333843281514937,-0.060709633543416304
2016-07-21,0.2954422722801433,-0.34174213760436895,-0.07482544921103679
2016-07-22,0.333901482415824,-0.35475825635381103,-0.19729528193023732
2016-07-25,0.3337157845585222,-0.344057975545453,-0.19388875069676428
2016-07-26,0.3421925891603846,-0.34491734488273723,-0.18805961300937232
2016-07-27,0.36121698140785286,-0.3468094590201905,-0.1375865248596342
2016-07-28,0.3591551266024165,-0.31548001327904,-0.13547830596686156
2016-07-29,0.3570549324175641,-0.29087726385445545,-0.12232984980625747
2016-08-01,0.35510838178233356,-0.2879869192518156,-0.11970699633144101
2016-08-02,0.3810020689713525,-0.31185401508023886,-0.1466532516477624
2016-08-03,0.38084847993861887,-0.32980861064377287,-0.15549917780181022
2016-08-04,0.3789682040560569,-0.330776193829925,-0.15528617286941146
2016-08-05,0.402652516093498,-0.35894857020776977,-0.20895533156188922
2016-08-08,0.4042363557436639,-0.3746541078598315,-0.22744275700096453
2016-08-09,0.4256418514196891,-0.39241959587189523,-0.224301867982486
2016-08-10,0.43225761776272487,-0.38066124133130097,-0.22595452873835178
2016-08-11,0.4357377699031341,-0.3897321785635138,-0.2403284470146438
2016-08-12,0.4370366942240132,-0.38508515376744407,-0.2373881829927354
2016-08-15,0.4551806614283527,-0.3910687779701273,-0.23189512591054096
2016-08-16,0.47496414768811035,-0.39700283544494175,-0.23784166224589554
2016-08-17,0.4744833101538951,-0.41546893502148585,-0.2563244454128624
2016-08-18,0.47179627584307104,-0.42092868640319675,-0.2599146443212183
2016-08-19,0.48225033934286843,-0.40720069447660506,-0.25190208028109656
2016-08-22,0.4811000484845687,-0.41018945281320923,-0.2538956997834074
2016-08-23,0.5130685914467623,-0.3579240032967235,-0.28217656190086315
2016-08-24,0.5196034047771647,-0.32458963124397183,-0.2266748095904485
2016-08-25,0.5228862852592426,-0.3161464725037028,-0.21141148663509957
2016-08-26,0.5165692379778934,-0.3149361161471771,-0.2121394378730838
2016-08-29,0.5185855454096877,-0.31590511970141666,-0.21203985112042734
2016-08-30,0.5225859647069072,-0.3144930674815571,-0.20899274870093354
2016-08-31,0.5245239686878485,-0.3122320955980156,-0.20769536875729985
2016-09-01,0.5164309648294942,-0.3142329716016582,-0.21346820452626716
2016-09-02,0.5153555472547842,-0.3144987667319959,-0.2135592388793366
2016-09-06,0.5211837371518728,-0.31448897500526185,-0.2148908535493409
2016-09-07,0.5213567063619988,-0.3140941396389447,-0.21452064970438992
2016-09-08,0.521682519189351,-0.31343099819038217,-0.20852447353156758
2016-09-09,0.6039581374062577,-0.2731735479908175,-0.19085554512527367
2016-09-12,0.5764789043932667,-0.2712070018443264,-0.19085554512527367
2016-09-13,0.5580432148895861,-0.2567787934265387,-0.19085554512527367
2016-09-14,0.5578268426163274,-0.25714585752404284,-0.19085554512527367
2016-09-15,0.5455522678718409,-0.25465397260417977,-0.19085554512527367
2016-09-16,0.5454961905875834,-0.25456269306556023,-0.19085554512527367
2016-09-19,0.5522129266899627,-0.2548364124045899,-0.19085554512527367
2016-09-20,0.5541833420767055,-0.2544760707548197,-0.19085554512527367
2016-09-21,0.572170873729304,-0.25214549935996733,-0.1889185127712138
2016-09-22,0.6022241235375378,-0.25644486466465377,-0.1876071150109716
2016-09-23,0.6258417773886702,-0.09866739658736493,-0.21328964870002431
2016-09-26,0.6410927592324391,-0.09599354391826107,-0.20482839587163604
2016-09-27,0.6440452666265546,-0.10117603796217563,-0.2090397825180052
2016-09-28,0.6846708151684959,-0.13136665383580476,-0.2072608826091816
2016-09-29,0.7317566329440178,-0.16125521826198244,-0.2008631202312253
2016-09-30,0.7396221696669655,-0.17688357441875208,-0.19784826194917038
2016-10-03,0.7459251571498262,-0.15302856505888396,-0.1957631840238509
2016-10-04,0.7556453710950138,-0.17082248484623536,-0.19390723323586223
2016-10-05,0.7564971127159579,-0.17126139875634971,-0.19535728759942078
2016-10-06,0.729211016011214,-0.22513919911137828,-0.2565562357250718
2016-10-07,0.7297638598086834,-0.21642863302833099,-0.23896962728878887
2016-10-10,0.7296088546462323,-0.1737896757442907,-0.21111740871990028
2016-10-11,0.7545574947017697,-0.17217408357599404,-0.18598404553690587
2016-10-12,0.74847477706516,-0.15470217578506482,-0.1638793032386639
2016-10-13,0.7496865249191293,-0.15760821115881468,-0.16906585519487102
2016-10-14,0.7507734991906845,-0.16048826002755115,-0.17770105503354897
2016-10-17,0.7541146436069144,-0.15878591069085604,-0.17475262685619816
2016-10-18,0.7650827108907678,-0.1346061184826338,-0.08398869182414302
2016-10-19,0.7615402277217556,-0.11410264276691284,-0.06141508128504158
2016-10-20,0.7595899531678723,-0.09707493108762058,-0.04333977506708463
2016-10-21,0.7585408343166146,-0.10945257582295824,-0.045454085916197234
2016-10-24,0.7501309195700208,-0.11124149211189269,-0.04534152673201434
2016-10-25,0.7644642322251918,-0.11575779115168303,-0.13776667801022302
2016-10-26,0.7590063623223323,-0.11416559665126333,-0.13181341519191192
2016-10-27,0.758313637092133,-0.13689972777214596,-0.15917669588193478
2016-10-28,0.759497566273636,-0.13667359448654579,-0.17202351928794155
2016-10-31,0.7544380839461152,-0.10291803323865051,-0.12350206206169385
2016-11-01,0.752426535043157,-0.0939996184866094,-0.11353854739714876
2016-11-02,0.7526651329316343,-0.09652922710151099,-0.12020887762449872
2016-11-03,0.742922281747638,0.026803702324349355,0.050478860383943176
2016-11-04,0.743036110729965,0.02678108940382262,0.04986925148597996
2016-11-07,0.6763599786733139,0.02786347528941829,0.037113373479732224
2016-11-08,0.6732155973232616,0.043105827712936785,0.05471488147290078
2016-11-09,0.6573232088799654,0.08000057261073566,0.10058605277753016
2016-11-10,0.6577479187646168,0.07895499898513458,0.10358302537872666
2016-11-11,0.6560187416452788,0.06901149480591953,0.08157806133511619
2016-11-14,0.6514836326549043,0.10490802733377733,0.1299374007662401
2016-11-15,0.6451624751334917,0.10616987065192109,0.12830769042048348
2016-11-16,0.6443294090074733,0.09839819001719545,0.1305918727087856
2016-11-17,0.6425423197431676,0.09668366967443329,0.15251830082755125
2016-11-18,0.6418827431786982,0.09506849731501668,0.1554665249580093
2016-11-21,0.6365015742779073,0.09694388600554696,0.15519915976867926
2016-11-22,0.631120044278067,0.0234864083643125,0.039697429487876947
2016-11-23,0.6308522777481921,,
2016-11-25,0.6333982664804497,,
2016-11-28,0.6289695668253412,,
2016-11-29,0.6281516951725448,,
2016-11-30,0.6268721995143841,,
2016-12-01,0.6270110000029625,,
2016-12-02,0.6244003239035185,,
2016-12-05,0.623884328237585,,
2016-12-06,0.624066017369298,,
2016-12-07,0.6093295349166558,,
2016-12-08,0.5410230653919292,,
2016-12-09,0.559075546036718,,
2016-12-12,0.5922550579277214,,
2016-12-13,0.596122458350577,,
2016-12-14,0.6069119581830325,,
2016-12-15,0.6112917555295277,,
2016-12-16,0.6139295225125837,,
2016-12-19,0.612460627620905,,
2016-12-20,0.5931493082468156,,
2016-12-21,0.5846957607999933,,
2016-12-22,0.5753155427438471,,
2016-12-23,0.5515017836319092,,
2016-12-27,0.5420509893579164,,
2016-12-28,0.5642185980056432,,
2016-12-29,0.540415563112239,,
2016-12-30,0.528221190030175,,
2017-01-03,0.5209230813537806,,
2017-01-04,0.5174389254607576,,
2017-01-05,0.5124043912318016,,
2017-01-06,0.5108043599613665,,
2017-01-09,0.490108860693782,,
2017-01-10,0.47896166127745177,,
2017-01-11,0.3876462793836244,,
2017-01-12,0.39168732837376286,,
2017-01-13,0.3816603581022906,,
2017-01-17,0.39199311807422765,,
2017-01-18,0.37923991200024904,,
2017-01-19,0.3661526459863338,,
2017-01-20,0.369805731781342,,
2017-01-23,0.362711613114162,,
2017-01-24,0.3871394910395196,,
2017-01-25,0.43135111292444916,,
2017-01-26,0.41859465710607513,,
2017-01-27,0.4044140768558921,,
2017-01-30,0.4282660112927883,,
2017-01-31,0.4284885542347645,,
2017-02-01,0.40628181666212854,,
2017-02-02,0.40529500570104915,,
2017-02-03,0.411349349098372,,
2017-02-06,0.4074572330334792,-0.08554073237892118,0.019769809072966046
2017-02-07,0.39929872184399423,-0.07760863867553307,-0.002248465109511163
2017-02-08,0.4788790810287216,-0.0728373371339691,0.013175926249069238
2017-02-09,0.4919142839083588,-0.1293044077657552,-0.04458000228113417
2017-02-10,0.52483245751505,-0.11661470449795086,-0.029167187672316325
2017-02-13,0.5370800329586056,-0.15657980706984045,-0.0994222053282954
2017-02-14,0.539769790625459,-0.1522906594703577,-0.09370557377625602
2017-02-15,0.5479818065699085,-0.11904532808028354,-0.04546842669886781
2017-02-16,0.5688259163981672,-0.13245596526099038,-0.059236317990079085
2017-02-17,0.5647785443092621,-0.13342258676824004,-0.08099418743512861
2017-02-21,0.5828624780736676,-0.12881373322607723,-0.07785428349527768
2017-02-22,0.582385373930295,-0.13434382717337512,-0.08030738163532002
2017-02-23,0.5960217342036555,-0.12997497123666257,-0.14755046928920512
2017-02-24,0.5976370547063425,-0.12417904830804163,-0.1357718102352303
2017-02-27,0.5973824895523778,-0.12350501667833406,-0.13265675922033413
2017-02-28,0.6104559809672724,-0.12447826690852334,-0.1356919547607143
2017-03-01,0.6595582166462812,-0.15043314088747892,-0.15545936258547585
2017-03-02,0.6769447363975624,-0.01935250889127447,-0.026534417900335137
2017-03-03,0.6761254247848885,-0.01957193472570207,-0.027356214358241426
2017-03-06,0.682151564964117,0.0124187527383243,0.003967472719554623
2017-03-07,0.6856245307642015,0.021852133249600617,0.01159689418223542
2017-03-08,0.6943358068457717,0.022221331934711784,0.011540394189384857
2017-03-09,0.6984785734621214,0.0223187861376051,0.011520909398229844
2017-03-10,0.7626425935653409,0.024030548948492055,0.011324339700512446
2017-03-13,0.7660567639703741,0.02411832019829538,0.011273658195412177
2017-03-14,0.7876569432073967,0.024504154761493615,0.011285626927751513
2017-03-15,0.7923577680153663,0.02356092189749345,0.01093588599377296
2017-03-16,0.790944204551695,0.02411908168801485,0.011954257316021587
2017-03-17,0.7955632395705888,0.024772692191368795,0.011948860917179324
2017-03-20,0.797937381527746,0.025033665300585546,0.01197418401460687
2017-03-21,0.8323225538603004,0.023458749666495603,0.011080378371914501
2017-03-22,0.8295432886361119,0.023447610151594817,0.011263952292804183
2017-03-23,0.828343081024732,0.023680458953839877,0.011433975611170839
2017-03-24,0.828394079536973,0.023710811200244267,0.011419388271064684
2017-03-27,0.8282524049109298,0.02371629775771772,0.011397600324743358
2017-03-28,0.8072544463086472,0.023111614729571538,0.0114155759738666
2017-03-29,0.8079597260898372,0.0231900293016598,0.011689624823109507
2017-03-30,0.7888198015944695,0.023573914891438504,0.011872843000183217
2017-03-31,0.7899293422270668,0.02355059671990108,0.011866024154246093
2017-04-03,0.7871980083036967,0.02362804448728983,0.011863220315153111
2017-04-04,0.8120897030186532,0.024362344410429986,0.011811738369340326
2017-04-05,0.8309781728929384,0.024823379792730412,0.011796808724970572
2017-04-06,0.8275730041056039,0.02467216387097095,0.011783001312562116
2017-04-07,0.8304894320598744,0.024894632206616203,0.012307503861681028
2017-04-10,0.8483388471982836,0.024943367094219446,0.012450671319719794
2017-04-11,0.846067648571996,-0.002523800105698238,-0.0633488823158885
2017-04-12,0.8491001224202308,-0.03467033442959401,-0.09469297698351571
2017-04-13,0.8424662903222365,-0.06475842347479537,-0.10511122857843982
2017-04-17,0.8115781639406494,-0.08803811080656078,-0.10121107555046797
2017-04-18,0.8066205697661596,-0.1034473590763948,-0.10583643373374498
2017-04-19,0.8056826915310393,-0.07849927699642562,-0.09424170953722336
2017-04-20,0.7837914224563813,-0.06808433105419093,-0.09569952775286708
2017-04-21,0.7809380228216118,-0.0752584140875734,-0.0967253437106274
2017-04-24,0.8030858403161012,-0.13201109622633225,-0.15568930803513686
2017-04-25,0.8016914878972909,-0.1661753742354509,-0.20656690561621333
2017-04-26,0.7909240865407687,-0.1728499913491843,-0.2216479984627228
2017-04-27,0.7815006650009965,-0.17268958241457533,-0.23579905513776328
2017-04-28,0.7803765171361665,-0.17899996936253057,-0.2320158091681364
2017-05-01,0.756189551569876,-0.18972006711131179,-0.29199414548959474
2017-05-02,0.7569765110789756,-0.18972095911565431,-0.2935580085524444
2017-05-03,0.7734014598845405,-0.18679735128719302,-0.29022179827188077
2017-05-04,0.7741220849443464,-0.18679492259835853,-0.290687759036254
2017-05-05,0.778225266373251,-0.188893543681058,-0.29012665903160484
2017-05-08,0.7789808038305078,-0.17445556365905732,-0.3098285367486377
2017-05-09,0.7763781546092001,-0.17595377099443588,-0.3052137237235907
2017-05-10,0.7756136750974052,-0.1816379111638417,-0.3152299171023211
2017-05-11,0.7747320040727573,-0.15409572747573372,-0.3039060386509335
2017-05-12,0.7673538387214449,-0.16350907090958952,-0.3123044875157749
2017-05-15,0.7630708077327302,-0.13700046942752994,-0.28850243772330564
2017-05-16,0.7508140329681292,-0.1414553074210412,-0.2907823066744004
2017-05-17,0.769579680709113,-0.14702616097689,-0.3087210198383358
2017-05-18,0.7635272260831448,-0.14325081390164415,-0.30862962309174924
2017-05-19,0.7525536231468577,-0.13770559723362283,-0.30017995920292273
2017-05-22,0.7395008727622256,-0.1410676441570804,-0.3070962821748577
2017-05-23,0.7381517287507,-0.1392951828685533,-0.307451923401364
2017-05-24,0.7472172533939339,-0.1473135920440092,-0.2803473262038339
2017-05-25,0.7467591029737894,-0.15398802058056765,-0.28512408956453594
2017-05-26,0.7455311737905047,-0.15147364968011656,-0.284920983605179
2017-05-30,0.7431095758926038,-0.14885620619500659,-0.2817555493880001
2017-05-31,0.7095538683851014,-0.14564049748547164,-0.28623557791001053
2017-06-01,0.7029933866875869,-0.24105448292234444,-0.4077528257664534
2017-06-02,0.6853062598710727,-0.2397674979952268,-0.38039891675850085
2017-06-05,0.6827272354269679,-0.2734833972302285,-0.42074933786231067
2017-06-06,0.6842813498086232,-0.2994266288475009,-0.4523255734226495
2017-06-07,0.687747292031686,-0.3014370442793545,-0.46080658766012156
2017-06-08,0.6879218962665139,-0.293082861345545,-0.4498259630454479
2017-06-09,0.6806099035352486,-0.2635528849892445,-0.3586434796920215
2017-06-12,0.6810149708153315,-0.26250491734521997,-0.3576953916235809
2017-06-13,0.6697241080336834,-0.2565714305642858,-0.3592500614574165
2017-06-14,0.6573094925362709,-0.25221298117729735,-0.3570511904933462
2017-06-15,0.656309440719462,-0.24119713526213632,-0.35151670869993384
2017-06-16,0.6559302237850597,-0.241022692926702,-0.35157035505861467
2017-06-19,0.6374003767720081,-0.24294469243355976,-0.3506686831571052
2017-06-20,0.556798780191961,-0.25339365184064844,-0.39167896074078173
2017-06-21,0.5595435088420322,-0.2545278845313664,-0.39167896074078173
2017-06-22,0.5594126859074111,-0.25449542370235445,-0.39167896074078173
2017-06-23,0.5581242424916899,-0.25399397687194114,-0.39167896074078173
2017-06-26,0.5573463139732527,-0.2537145609880702,-0.39167896074078173
2017-06-27,0.5636965948236036,-0.2559329534502559,-0.39167896074078173
2017-06-28,0.5412414593999084,-0.2460713487775102,-0.39167896074078173
2017-06-29,0.5346059061154724,-0.24280347250664958,-0.39168822703214873
2017-06-30,0.5309569192030369,-0.24191417425672967,-0.39179960012950266
2017-07-03,0.5279286197715255,-0.24109237844930406,-0.3918905934739207
2017-07-05,0.5257592656351509,-0.24025911567519273,-0.39256733337596794
2017-07-06,0.5102407919489667,-0.23539757009780268,-0.39703829918582006
2017-07-07,0.5003573123365042,-0.2317653562301914,-0.39710043774580395
2017-07-10,0.4985420474253308,-0.2312627744124033,-0.39719225063348795
2017-07-11,0.49921314848705645,-0.23156153709459856,-0.39722058273525807
2017-07-12,0.48575931513110127,-0.22821708647988342,-0.35413302627539
2017-07-13,0.4720396017828348,-0.20100748569312202,-0.3206677541692824
2017-07-14,0.457480234235554,-0.16437262497956662,-0.30934837963154604
2017-07-17,0.4774124443122445,-0.15113878685083076,-0.314937532805128
2017-07-18,0.46887037248982494,-0.1331462357159263,-0.3047955296692378
2017-07-19,0.4778931786088984,-0.16174849307062522,-0.32694505083652897
2017-07-20,0.4967234589028718,-0.18745750952521573,-0.3239663806846684
2017-07-21,0.4966329093253034,-0.17489398689136815,-0.32206347532342466
2017-07-24,0.43447456331269857,-0.11069017583916155,-0.2482746515445247
2017-07-25,0.40303987197562247,-0.052745445032009446,-0.16623795818437162
2017-07-26,0.3981750139916765,-0.04487221685578097,-0.1431210006430263
2017-07-27,0.40140329411592285,-0.045778224952184685,-0.11637295623969694
2017-07-28,0.40813388419716207,-0.032407474899066945,-0.12702470536871954
2017-07-31,0.41168545698892217,-0.009773232904803765,0.01710002120214402
2017-08-01,0.41418564038659217,-0.008628431131440862,0.01807542885811969
2017-08-02,0.4094702086043742,-0.012388771770475024,0.009421318232520168
2017-08-03,0.415399116395701,-0.01424913458624427,0.005610561449877139
2017-08-04,0.4095150541640866,-0.015598157786429097,0.004063921997934236
2017-08-07,0.40905519480041197,-0.01435512270269886,0.007460418684794698
2017-08-08,0.42212900291331257,-0.015251321958770872,0.0030808299676848773
2017-08-09,0.4224818223580313,-0.01637618038810783,0.0014788191944189412
2017-08-10,0.44175366807118494,-0.14624631021172013,-0.049574186752799586
2017-08-11,0.4464033869049771,-0.13299534126595813,-0.054147801113892155
2017-08-14,0.4200418548065152,-0.20818540474191347,-0.04610778955870008
2017-08-15,0.43092244937298746,-0.18940995541225186,-0.040637838353971334
2017-08-16,0.30676570370483697,-0.1833965589637909,-0.04136977272900821
2017-08-17,0.2891054291266921,-0.2629071872218056,-0.04521977963393031
2017-08-18,0.29762324128667844,-0.26432740550590883,-0.04364417092564
2017-08-21,0.3028100138861942,-0.26196897131602753,-0.0466286040587672
2017-08-22,0.2871340003844936,-0.29649178722539926,-0.04167557580919925
2017-08-23,0.2841528303711107,-0.3089970136375196,-0.046027371143553625
2017-08-24,0.2613246640859451,-0.3013215313947718,-0.05021789856499593
2017-08-25,0.26151211177048245,-0.28839965367292525,-0.05270401468751129
2017-08-28,0.26256467553286217,-0.24631928995292013,-0.05211930699750418
2017-08-29,0.2618622299533765,-0.2472895927096572,-0.05099142658193417
2017-08-30,0.23224681628471036,-0.25261757736365936,-0.051407378298607705
2017-08-31,0.26630844966893635,-0.17701484333658585,0.11626662713068583
2017-09-01,0.26267151465443517,-0.1754076207676123,0.11147828937221771
2017-09-05,0.3052492722584719,-0.20951293006386698,0.015758566395526502
2017-09-06,0.31040013139565376,-0.2157472202254001,0.023681774141508714
2017-09-07,0.30763292581021323,-0.21271875365425646,0.06370762238894721
2017-09-08,0.29735959312900595,-0.2345304613006894,0.004476287439296952
2017-09-11,0.37377363994643276,-0.3155788547201631,-0.18450155634048646
2017-09-12,0.38127507121994997,-0.31243265068482573,-0.177290447575989
2017-09-13,0.3808292798634066,-0.3166955587745223,-0.18668904566506977
2017-09-14,0.37488556510906074,-0.32856992383009365,-0.2092311550837278
2017-09-15,0.3745527464248416,-0.32790415716293403,-0.22422601352952212
2017-09-18,0.38074820377446217,-0.3235948001786423,-0.20084926536518835
2017-09-19,0.38585308803589796,-0.3305116974250956,-0.19792638723694353
2017-09-20,0.383269594583648,-0.32151913014928407,-0.1636252844484843
2017-09-21,0.39107635671296315,-0.29682740740677344,-0.10893355062455622
2017-09-22,0.3912231058400689,-0.29580252533354867,-0.11269899138112513
2017-09-25,0.3936178437987145,-0.3023106156494184,-0.12376941309168223
2017-09-26,0.40324088487650966,-0.30075079356747497,-0.11808591174995328
2017-09-27,0.41276111060312837,-0.3133405089192193,-0.11733600381581405
2017-09-28,0.42629890827627553,-0.32554264533080257,-0.11733600381581405
2017-09-29,0.42498486382024486,-0.32485718039605316,-0.11733600381581405
2017-10-02,0.4226376530346583,-0.32356988346111526,-0.11733600381581405
2017-10-03,0.4227418157142632,-0.32361663592569023,-0.11733600381581405
2017-10-04,0.4396417207417729,-0.3386209866523028,-0.11733600381581405
2017-10-05,0.4659994674271815,-0.3394382933927337,-0.11365408172837137
2017-10-06,0.46254414913693254,-0.3385727197879196,-0.1137655242876139
2017-10-09,0.46446853766635915,-0.3379121649457346,-0.11346854502644914
2017-10-10,0.4757738978458548,-0.3436428413793212,-0.11356151648722693
2017-10-11,0.4762568125636411,-0.34365876769946496,-0.11348137239080773
2017-10-12,0.48335770414506607,-0.34458571508451447,-0.11292267545549776
2017-10-13,0.48155436713551436,-0.34480570111407605,-0.11261359879564636
2017-10-16,0.4884575087962077,-0.34484449966766717,-0.11330974599520004
2017-10-17,0.4740500079524301,-0.3478810456442099,-0.11479660230832947
2017-10-18,0.47349545784680913,-0.34793323215097655,-0.11437577219619251
2017-10-19,0.470296698115157,-0.34843970860064,-0.11287238014294065
2017-10-20,0.48695136219715135,-0.34603543588895574,-0.11353728741417904
2017-10-23,0.508513514325597,-0.34243899550288387,-0.11044885488717517
2017-10-24,0.5146764288496282,-0.3425178820394137,-0.1107379103948623
2017-10-25,0.5281291069230172,-0.3376595815958182,-0.11284104803714923
2017-10-26,0.5217213875010488,-0.33837173093296075,-0.1118276381010801
2017-10-27,0.5113658378705693,-0.3315855322073194,-0.08238095502114959
2017-10-30,0.5002977695782843,-0.3284449123080007,-0.08238018858184533
2017-10-31,0.5015958995295439,-0.328474834310223,-0.08234399182721214
2017-11-01,0.4970036032632533,-0.3297869210977337,-0.08319945631427739
2017-11-02,0.4961679770060243,-0.3297614678548228,-0.08269774946629332
2017-11-03,0.4998100271719396,-0.3291801529030229,-0.08180938760728702
2017-11-06,0.4976140236312763,-0.3310287171817919,-0.08227862656084936
2017-11-07,0.49680634083506336,-0.3307365390553595,-0.08257124442257884
2017-11-08,0.5064052696339972,-0.3036117054557985,-0.06984891649366003
2017-11-09,0.5175585363487349,-0.30378297308211233,-0.06720364990407901
2017-11-10,0.5461187870456845,-0.26906965359306384,-0.07141672316206162
2017-11-13,0.5459017350520974,-0.28061191474638386,-0.07651961754699235
2017-11-14,0.5517851273533694,-0.2891368490390649,-0.0735908972451739
2017-11-15,0.6539534304170268,-0.25679012912648563,-0.07123188245746974
2017-11-16,0.6820550813168942,-0.2524489096638539,-0.06957625113789351
2017-11-17,0.6864042811604738,-0.24976659038484222,-0.06762690536647688
2017-11-20,0.7370161266582108,-0.224547840477888,-0.07011143897150994
2017-11-21,0.7578495711667406,-0.20695716298846745,-0.06708560188398754
2017-11-22,0.7591728919744232,-0.21969539114703257,-0.06908219849784866
2017-11-24,0.7619926661128267,-0.2254692085078972,-0.06723068606622504
2017-11-27,0.7620573952719034,-0.22988835203183894,-0.06370270417821268
2017-11-28,0.7301856702946478,-0.21507232572627524,-0.06485368444748335
2017-11-29,0.707684834263117,-0.21581597427587745,-0.06245800650585274
2017-11-30,0.7062905971980571,-0.2884532711396702,-0.13070632332222587
2017-12-01,0.7108528636578706,-0.2894077605931773,-0.1286299747142392
2017-12-04,0.693987895467147,-0.20418336683772836,-0.06412663134995504
2017-12-05,0.6823614238369328,-0.19450106322659322,-0.057474704546495906
2017-12-06,0.679867908923939,-0.19214951534576752,-0.0737919542822234
2017-12-07,0.6796413534919031,-0.1922898626602481,-0.07786236280087383
2017-12-08,0.6607119918514318,-0.02071572170409689,0.036695839394209374
2017-12-11,0.6627609856013382,-0.03223013745240133,0.034719930574092055
2017-12-12,0.6611804343359929,-0.04075166463436535,0.0390874080197449
2017-12-13,0.6589265780957787,-0.03054542386274461,0.07139423581392418
2017-12-14,0.6526178010454124,-0.03199299354203307,0.08383174668995581
2017-12-15,0.6747011305631933,-0.012231630127549648,0.07184330537595712
2017-12-18,0.6834020753941963,-0.009242508658211772,0.0717669726597935
2017-12-19,0.6914006030548812,-0.024343648529309907,0.03893985572271101
2017-12-20,0.6858476910497255,-0.09106401712448967,-0.025829104735956957
2017-12-21,0.6841749889499891,-0.08442545788310092,-0.013912927773220885
2017-12-22,0.6842275687467356,-0.007338486574249747,0.03172934490352919
2017-12-26,0.6869884537175164,-0.09809756354798962,0.023212121200141392
2017-12-27,0.6929415718193915,,
2017-12-28,0.6928439113022533,,
2017-12-29,0.7051577346379138,-0.17406155741120036,-0.1472477975236505
2018-01-02,0.7286915070945974,0.13430640164096963,0.23518870807707226
2018-01-03,0.737848396286315,0.09037778000457054,0.19204786212793293
2018-01-04,0.7345797766046063,0.12045022693189565,0.18152215626518495
2018-01-05,0.7372706941974924,0.10516596321470516,0.16744279400045473
2018-01-08,0.739460809717008,0.10311845174538754,0.1657511621725562
2018-01-09,0.7373267975234014,0.08529216409786917,0.16539083584908057
2018-01-10,0.7406094707002002,0.07091982923253116,0.1525194189464853
2018-01-11,0.7417272767784098,0.10759131595071192,0.1685557340491814
2018-01-12,0.7435246698440919,0.18609975191835815,0.19632994107607657
2018-01-16,0.7457637242697525,0.1738256739292002,0.19159040793480586
2018-01-17,0.753960188674888,0.049706459658983904,0.10637493153809795
2018-01-18,0.7527438087911669,0.06100655037211179,0.10892854305110038
2018-01-19,0.7517289095100221,0.07718956703375941,0.11077746076323923
2018-01-22,0.7593543498419737,0.08738418672015298,0.11768572958831476
2018-01-23,0.7594951629952904,0.09154090632697866,0.13734019432598826
2018-01-24,0.7521867714041754,0.04809379505279867,0.045915445719756365
2018-01-25,0.7526599026200913,0.05732117047497628,0.056468368959876
2018-01-26,0.7663896667421523,0.052567308735836815,0.0539627062118488
2018-01-29,0.7697917432833765,0.10784531917934609,0.07983097159653633
2018-01-30,0.7922030854497917,0.16576055754891564,0.13372992469351297
2018-01-31,0.8000750388806932,0.15389368718537666,0.14066360521353283
2018-02-01,0.7979098767132637,0.14539147381277218,0.11949445817264767
2018-02-02,0.830597254881384,0.3515435321240698,0.27297462668044964
2018-02-05,0.6529305394125431,0.22662231174451697,0.2703973642776003
2018-02-06,0.6127033388437915,0.09917496832415468,0.2672691858742589
2018-02-07,0.6112202524038399,0.1137263350174581,0.26784021063031055
2018-02-08,0.611191280354275,0.11104814810034254,0.2667813897320683
2018-02-09,0.6113032388331443,0.11169112548175565,0.26816636621024187
2018-02-12,0.5886421917335988,0.13740591639595445,0.26388803755457285
2018-02-13,0.5876219754491546,0.13942596973164867,0.25733758796940936
2018-02-14,0.5708313628912904,0.21213309840726263,0.22301715378269338
2018-02-15,0.5547998697602716,0.2101588806514168,0.22201130447174144
2018-02-16,0.5498790080882388,0.21042262504679998,0.22248313653413374
2018-02-20,0.5393570480987411,0.242240086600592,0.22388869522476995
2018-02-21,0.5356658991596739,0.2515788113751289,0.22469251824675027
2018-02-22,0.5361393625487572,0.2500611059484612,0.22063726623123192
2018-02-23,0.5121725026216116,0.2351917106723945,0.226941123885081
2018-02-26,0.5033317836682922,0.2395167787690595,0.225837111325035
2018-02-27,0.4951538255762933,0.28093045340208805,0.22352099893914032
